GEO.id,GEO.id2,GEO.display-label,NAICS.id,NAICS.display-label,YEAR.id,ESTAB,EMP,PAYQTR1,PAYANN
0400000US06,06,California,3259,Other chemical product and preparation manufacturing,2016,242,5710,74015,313248
0400000US06,06,California,3261,Plastics product manufacturing,2016,1132,46757,544844,2298376
0400000US06,06,California,3262,Rubber product manufacturing,2016,175,4955,53824,228413
0400000US06,06,California,3271,Clay product and refractory manufacturing,2016,117,2054,21372,93529
0400000US06,06,California,3272,Glass and glass product manufacturing,2016,234,8125,104978,442651
0400000US06,06,California,3273,Cement and concrete product manufacturing,2016,563,15674,205022,906442
0400000US06,06,California,3274,Lime and gypsum product manufacturing,2016,32,763,11700,48568
0400000US06,06,California,3279,Other nonmetallic mineral product manufacturing,2016,244,6298,72577,310387
0400000US06,06,California,3311,Iron and steel mills and ferroalloy manufacturing,2016,59,3021,52229,230941
0400000US06,06,California,3312,Steel product manufacturing from purchased steel,2016,64,1660,25025,105524
0400000US06,06,California,3313,Alumina and aluminum production and processing,2016,55,2898,40133,160047
0400000US06,06,California,3314,Nonferrous metal (except aluminum) production and processing,2016,78,2284,30095,126659
0400000US06,06,California,3315,Foundries,2016,152,5812,65632,263616
0400000US06,06,California,3321,Forging and stamping,2016,261,8104,108046,452385
0400000US06,06,California,3322,Cutlery and handtool manufacturing,2016,155,2105,23906,108465
0400000US06,06,California,3323,Architectural and structural metals manufacturing,2016,1379,28959,343112,1501910
0400000US06,06,California,3324,"Boiler, tank, and shipping container manufacturing",2016,117,4130,64065,268487
0400000US06,06,California,3325,Hardware manufacturing,2016,80,2839,34980,148866
0400000US06,06,California,3326,Spring and wire product manufacturing,2016,119,1906,20650,87591
0400000US06,06,California,3327,"Machine shops; turned product; and screw, nut, and bolt manufacturing",2016,2929,46293,582195,2508828
0400000US06,06,California,3328,"Coating, engraving, heat treating, and allied activities",2016,803,15547,158647,693757
0400000US06,06,California,3329,Other fabricated metal product manufacturing,2016,621,16782,247549,1053156
0400000US06,06,California,3331,"Agriculture, construction, and mining machinery manufacturing",2016,175,4359,59869,244413
0400000US06,06,California,3332,Industrial machinery manufacturing,2016,346,9942,292368,992712
0400000US06,06,California,3333,Commercial and service industry machinery manufacturing,2016,350,9325,172024,679610
0400000US06,06,California,3334,"Ventilation, heating, air-conditioning, and commercial refrigeration equipment manufacturing",2016,188,5762,81589,340059
0400000US06,06,California,3335,Metalworking machinery manufacturing,2016,575,10026,129042,554829
0400000US06,06,California,3336,"Engine, turbine, and power transmission equipment manufacturing",2016,93,6869,193454,768247
0400000US06,06,California,3339,Other general purpose machinery manufacturing,2016,602,19341,328699,1365124
0400000US06,06,California,3341,Computer and peripheral equipment manufacturing,2016,292,8492,173476,782360
0400000US06,06,California,3342,Communications equipment manufacturing,2016,292,22549,595745,2394240
0400000US06,06,California,3343,Audio and video equipment manufacturing,2016,134,2498,45148,192544
0400000US06,06,California,3344,Semiconductor and other electronic component manufacturing,2016,1024,63516,1397099,5187784
0400000US06,06,California,3345,"Navigational, measuring, electromedical, and control instruments manufacturing",2016,942,60314,1473262,6132060
0400000US06,06,California,3346,Manufacturing and reproducing magnetic and optical media,2016,117,1748,28102,105446
0400000US06,06,California,3351,Electric lighting equipment manufacturing,2016,240,7630,110361,473485
0400000US06,06,California,3352,Household appliance manufacturing,2016,50,1130,11655,60253
0400000US06,06,California,3353,Electrical equipment manufacturing,2016,221,8746,132793,575643
0400000US06,06,California,3359,Other electrical equipment and component manufacturing,2016,355,16326,366982,1509546
0400000US06,06,California,3361,Motor vehicle manufacturing,2016,47,j,D,D
0400000US06,06,California,3362,Motor vehicle body and trailer manufacturing,2016,149,6126,56941,265898
0400000US06,06,California,3363,Motor vehicle parts manufacturing,2016,527,17194,207586,870585
0400000US06,06,California,3364,Aerospace product and parts manufacturing,2016,320,60918,1201430,5351836
0400000US06,06,California,3365,Railroad rolling stock manufacturing,2016,12,903,18237,81395
0400000US06,06,California,3366,Ship and boat building,2016,104,11236,147617,548198
0400000US06,06,California,3369,Other transportation equipment manufacturing,2016,189,3437,40246,164997
0400000US06,06,California,3371,Household and institutional furniture and kitchen cabinet manufacturing,2016,1263,21714,191240,846889
0400000US06,06,California,3372,Office furniture (including fixtures) manufacturing,2016,400,9491,107247,469799
0400000US06,06,California,3379,Other furniture related product manufacturing,2016,122,3991,43402,172323
0400000US06,06,California,3391,Medical equipment and supplies manufacturing,2016,1578,52142,1177006,4342446
0400000US06,06,California,3399,Other miscellaneous manufacturing,2016,2032,29623,357700,1504136
0400000US06,06,California,4231,Motor vehicle and motor vehicle parts and supplies merchant wholesalers,2016,3301,44789,646816,2652721
0400000US06,06,California,4232,Furniture and home furnishing merchant wholesalers,2016,2219,27088,383244,1635467
0400000US06,06,California,4233,Lumber and other construction materials merchant wholesalers,2016,1535,19738,275154,1161435
0400000US06,06,California,4234,Professional and commercial equipment and supplies merchant wholesalers,2016,5013,101286,3196951,12361622
0400000US06,06,California,4235,Metal and mineral (except petroleum) merchant wholesalers,2016,1097,15188,219276,917919
0400000US06,06,California,4236,Household appliances and electrical and electronic goods merchant wholesalers,2016,5206,131596,4515566,19242399
0400000US06,06,California,4237,"Hardware, plumbing and heating equipment and supplies merchant wholesalers",2016,2158,28743,525164,2036589
0400000US06,06,California,4238,"Machinery, equipment, and supplies merchant wholesalers",2016,5523,63009,1008079,4208344
0400000US06,06,California,4239,Miscellaneous durable goods merchant wholesalers,2016,5832,50040,709883,3081949
0400000US06,06,California,4241,Paper and paper product merchant wholesalers,2016,1363,17575,272777,1133071
0400000US06,06,California,4242,Drugs and druggists' sundries merchant wholesalers,2016,1911,39613,1255765,4405501
0400000US06,06,California,4243,"Apparel, piece goods, and notions merchant wholesalers",2016,5308,55911,742560,3091020
0400000US06,06,California,4244,Grocery and related product merchant wholesalers,2016,5723,115920,1527023,6447463
0400000US06,06,California,4245,Farm product raw material merchant wholesalers,2016,277,3143,45925,202152
0400000US06,06,California,4246,Chemical and allied products merchant wholesalers,2016,1331,16040,327132,1347421
0400000US06,06,California,4247,Petroleum and petroleum products merchant wholesalers,2016,490,7506,126200,533717
0400000US06,06,California,4248,"Beer, wine, and distilled alcoholic beverage merchant wholesalers",2016,693,23341,404443,1592465
0400000US06,06,California,4249,Miscellaneous nondurable goods merchant wholesalers,2016,4679,46428,583291,2485997
0400000US06,06,California,4251,Wholesale electronic markets and agents and brokers,2016,5452,36331,515724,2248845
0400000US06,06,California,4411,Automobile dealers,2016,3442,132841,1892905,7940425
0400000US06,06,California,4412,Other motor vehicle dealers,2016,1024,11780,123145,552012
0400000US06,06,California,4413,"Automotive parts, accessories, and tire stores",2016,5610,53231,404487,1695975
0400000US06,06,California,4421,Furniture stores,2016,2259,19893,190688,813146
0400000US06,06,California,4422,Home furnishings stores,2016,2917,30226,197272,857156
0400000US06,06,California,4431,Electronics and appliance stores,2016,4555,48976,355101,1478299
0400000US06,06,California,4441,Building material and supplies dealers,2016,5360,116434,858923,3757334
0400000US06,06,California,4442,Lawn and garden equipment and supplies stores,2016,1246,10280,72852,332428
0400000US06,06,California,4451,Grocery stores,2016,10586,324509,2207778,8990250
0400000US06,06,California,4452,Specialty food stores,2016,2900,23192,122477,526042
0400000US06,06,California,4453,"Beer, wine, and liquor stores",2016,3996,15887,85108,373396
0400000US06,06,California,4461,Health and personal care stores,2016,10412,111224,958995,4015858
0400000US06,06,California,4471,Gasoline stations,2016,7471,63372,335332,1474330
0400000US06,06,California,4481,Clothing stores,2016,11671,193884,897539,3775426
0400000US06,06,California,4482,Shoe stores,2016,3042,32560,144214,622323
0400000US06,06,California,4483,"Jewelry, luggage, and leather goods stores",2016,2846,14127,139169,581491
0400000US06,06,California,4511,"Sporting goods, hobby, and musical instrument stores",2016,4151,51886,238565,999788
0400000US06,06,California,4512,Book stores and news dealers,2016,734,10834,42121,179027
0400000US06,06,California,4521,Department stores,2016,862,146732,789629,3188125
0400000US06,06,California,4529,Other general merchandise stores,2016,2676,128503,859962,3608831
0400000US06,06,California,4531,Florists,2016,1175,4897,24207,103716
0400000US06,06,California,4532,"Office supplies, stationery, and gift stores",2016,3090,26583,132734,574753
0400000US06,06,California,4533,Used merchandise stores,2016,1935,21815,113074,483862
0400000US06,06,California,4539,Other miscellaneous store retailers,2016,5027,31173,200279,885833
0400000US06,06,California,4541,Electronic shopping and mail-order houses,2016,6703,70002,1049563,4396948
0400000US06,06,California,4542,Vending machine operators,2016,240,2230,20555,86970
0400000US06,06,California,4543,Direct selling establishments,2016,2401,14292,143479,608531
0400000US06,06,California,4811,Scheduled air transportation,2016,279,47304,995074,3883137
0400000US06,06,California,4812,Nonscheduled air transportation,2016,222,4094,93173,390150
0400000US06,06,California,4831,"Deep sea, coastal, and great lakes water transportation",2016,98,5649,128901,465709
0400000US06,06,California,4832,Inland water transportation,2016,24,622,13070,39102
0400000US06,06,California,4841,General freight trucking,2016,7464,74112,828448,3642455
0400000US06,06,California,4842,Specialized freight trucking,2016,3820,38899,420253,1935993
0400000US06,06,California,4851,Urban transit systems,2016,154,10997,98277,444074
0400000US06,06,California,4852,Interurban and rural bus transportation,2016,51,1209,11880,47318
0400000US06,06,California,4853,Taxi and limousine service,2016,956,9421,113698,515685
0400000US06,06,California,4854,School and employee bus transportation,2016,146,13750,83764,376014
0400000US06,06,California,4855,Charter bus industry,2016,211,3567,27679,125798
0400000US06,06,California,4859,Other transit and ground passenger transportation,2016,654,8659,61522,261723
0400000US06,06,California,4861,Pipeline transportation of crude oil,2016,38,786,22022,72899
0400000US06,06,California,4862,Pipeline transportation of natural gas,2016,17,227,7122,21815
0400000US06,06,California,4869,Other pipeline transportation,2016,41,783,22085,76344
0400000US06,06,California,4871,"Scenic and sightseeing transportation, land",2016,123,2568,17622,68369
0400000US06,06,California,4872,"Scenic and sightseeing transportation, water",2016,193,2771,16023,81694
0400000US06,06,California,4879,"Scenic and sightseeing transportation, other",2016,29,201,981,6227
0400000US06,06,California,4881,Support activities for air transportation,2016,602,20555,193801,829836
0400000US06,06,California,4882,Support activities for rail transportation,2016,78,3600,43076,183743
0400000US06,06,California,4883,Support activities for water transportation,2016,190,23191,531828,2037428
0400000US06,06,California,4884,Support activities for road transportation,2016,1488,13624,113878,484251
0400000US06,06,California,4885,Freight transportation arrangement,2016,3069,37188,503249,2113070
0400000US06,06,California,4889,Other support activities for transportation,2016,247,2276,21345,88652
0400000US06,06,California,4921,Couriers and express delivery services,2016,1070,65698,734521,3059463
0400000US06,06,California,4922,Local messengers and local delivery,2016,619,12263,79596,353809
0400000US06,06,California,4931,Warehousing and storage,2016,1969,101052,1141142,5080404
0400000US06,06,California,5111,"Newspaper, periodical, book, and directory publishers",2016,1758,27156,452144,1751274
0400000US06,06,California,5112,Software publishers,2016,2089,143592,6740049,28047149
0400000US06,06,California,5121,Motion picture and video industries,2016,7483,207739,2368650,9567030
0400000US06,06,California,5122,Sound recording industries,2016,1016,7804,215677,739365
0400000US06,06,California,5151,Radio and television broadcasting,2016,757,27000,670654,2554373
0400000US06,06,California,5152,Cable and other subscription programming,2016,139,9947,354377,1145673
0400000US06,06,California,5171,Wired telecommunications carriers,2016,3300,74669,1852451,6517626
0400000US06,06,California,5172,Wireless telecommunications carriers (except satellite),2016,1806,21639,399363,1442063
0400000US06,06,California,5174,Satellite telecommunications,2016,69,1091,33321,122772
0400000US06,06,California,5179,Other telecommunications,2016,975,9023,178310,758366
0400000US06,06,California,5182,"Data processing, hosting, and related services",2016,2297,78464,2415337,9659044
0400000US06,06,California,5191,Other information services,2016,2141,103556,6936656,26535425
0400000US06,06,California,5211,Monetary authorities - central bank,2016,3,g,D,D
0400000US06,06,California,5221,Depository credit intermediation,2016,9837,167341,4415037,14887651
0400000US06,06,California,5222,Nondepository credit intermediation,2016,4258,72847,2222007,7976923
0400000US06,06,California,5223,Activities related to credit intermediation,2016,5043,43886,964642,4332270
0400000US06,06,California,5231,Securities and commodity contracts intermediation and brokerage,2016,4602,34522,2470757,7257714
0400000US06,06,California,5232,Securities and commodity exchanges,2016,3,21,399,1733
0400000US06,06,California,5239,Other financial investment activities,2016,8407,59322,3655925,13295226
0400000US06,06,California,5241,Insurance carriers,2016,3365,129584,3809329,12569671
0400000US06,06,California,5242,"Agencies, brokerages, and other insurance related activities",2016,15583,101527,1965389,7622102
0400000US06,06,California,5259,Other investment pools and funds,2016,174,676,38242,117896
0400000US06,06,California,5311,Lessors of real estate,2016,17956,80069,1146548,4345182
0400000US06,06,California,5312,Offices of real estate agents and brokers,2016,15582,41699,803074,3260524
0400000US06,06,California,5313,Activities related to real estate,2016,14685,103952,1460909,6108328
0400000US06,06,California,5321,Automotive equipment rental and leasing,2016,1828,20120,223042,926591
0400000US06,06,California,5322,Consumer goods rental,2016,1634,16039,157040,757729
0400000US06,06,California,5323,General rental centers,2016,235,1578,15617,68964
0400000US06,06,California,5324,Commercial and industrial machinery and equipment rental and leasing,2016,2058,24950,413288,1618599
0400000US06,06,California,5331,Lessors of nonfinancial intangible assets (except copyrighted works),2016,333,4341,174326,602289
0400000US06,06,California,5411,Legal services,2016,23063,141294,3250224,14577148
0400000US06,06,California,5412,"Accounting, tax preparation, bookkeeping, and payroll services",2016,17263,175256,2195010,9515140
0400000US06,06,California,5413,"Architectural, engineering, and related services",2016,15047,173249,3593367,15524653
0400000US06,06,California,5414,Specialized design services,2016,5214,22848,343114,1597308
0400000US06,06,California,5415,Computer systems design and related services,2016,20468,254509,7124645,29949515
0400000US06,06,California,5416,"Management, scientific, and technical consulting services",2016,25898,151133,2915128,13179033
0400000US06,06,California,5417,Scientific research and development services,2016,3917,132699,5655670,20246839
0400000US06,06,California,5418,"Advertising, public relations, and related services",2016,5406,66254,1286208,5209406
0400000US06,06,California,5419,"Other professional, scientific, and technical services",2016,8530,73475,891799,3813424
0400000US06,06,California,5511,Management of companies and enterprises,2016,5337,339153,11973420,46052536
0400000US06,06,California,5611,Office administrative services,2016,4477,55746,993424,3909767
0400000US06,06,California,5612,Facilities support services,2016,671,19531,202331,825722
0400000US06,06,California,5613,Employment services,2016,5912,842638,10029588,43740908
0400000US06,06,California,5614,Business support services,2016,4266,69162,655072,2757680
0400000US06,06,California,5615,Travel arrangement and reservation services,2016,3052,27520,476490,2123207
0400000US06,06,California,5616,Investigation and security services,2016,3726,155248,1030881,4456428
0400000US06,06,California,5617,Services to buildings and dwellings,2016,17789,208041,1438075,6449482
0400000US06,06,California,5619,Other support services,2016,2374,34018,335469,1449295
0400000US06,06,California,5621,Waste collection,2016,925,27277,427279,1871267
0400000US06,06,California,5622,Waste treatment and disposal,2016,200,4508,69498,286269
0400000US06,06,California,5629,Remediation and other waste management services,2016,819,14180,183570,780405
0400000US06,06,California,6111,Elementary and secondary schools,2016,2751,126419,1277728,5301270
0400000US06,06,California,6112,Junior colleges,2016,129,6726,73774,291003
0400000US06,06,California,6113,"Colleges, universities, and professional schools",2016,686,178386,1883412,7996917
0400000US06,06,California,6114,Business schools and computer and management training,2016,946,7999,124714,543778
0400000US06,06,California,6115,Technical and trade schools,2016,1076,15053,143135,587747
0400000US06,06,California,6116,Other schools and instruction,2016,7334,72602,335744,1468122
0400000US06,06,California,6117,Educational support services,2016,1292,15564,144583,635175
0400000US06,06,California,6211,Offices of physicians,2016,32207,303995,6426439,29032970
0400000US06,06,California,6212,Offices of dentists,2016,21800,129030,1328824,5882272
0400000US06,06,California,6213,Offices of other health practitioners,2016,16664,87426,739415,3285946
0400000US06,06,California,6214,Outpatient care centers,2016,4485,108463,1413054,6130018
0400000US06,06,California,6215,Medical and diagnostic laboratories,2016,2378,34420,568193,2401401
0400000US06,06,California,6216,Home health care services,2016,3423,89951,718401,3105258
0400000US06,06,California,6219,Other ambulatory health care services,2016,913,31003,352037,1491522
0400000US06,06,California,6221,General medical and surgical hospitals,2016,415,498986,9355759,38951088
0400000US06,06,California,6222,Psychiatric and substance abuse hospitals,2016,48,22209,357208,1423285
0400000US06,06,California,6223,Specialty (except psychiatric and substance abuse) hospitals,2016,49,16969,301513,1246344
0400000US06,06,California,6231,Nursing care facilities (skilled nursing facilities),2016,1731,143480,1110813,4593198
0400000US06,06,California,6232,"Residential intellectual and developmental disability, mental health, and substance abuse facilities",2016,3351,51852,358817,1514108
0400000US06,06,California,6233,Continuing care retirement communities and assisted living facilities for the elderly,2016,3788,85946,545450,2255836
0400000US06,06,California,6239,Other residential care facilities,2016,787,17552,139161,571606
0400000US06,06,California,6241,Individual and family services,2016,8216,177248,1160598,4951571
0400000US06,06,California,6242,"Community food and housing, and emergency and other relief services",2016,1419,21372,191193,806256
0400000US06,06,California,6243,Vocational rehabilitation services,2016,806,32123,168575,711135
0400000US06,06,California,6244,Child day care services,2016,8248,76443,470543,2002906
0400000US06,06,California,7111,Performing arts companies,2016,1444,17439,137391,699442
0400000US06,06,California,7112,Spectator sports,2016,548,14381,436086,2657183
0400000US06,06,California,7113,"Promoters of performing arts, sports, and similar events",2016,1025,20239,143932,658751
0400000US06,06,California,7114,"Agents and managers for artists, athletes, entertainers, and other public figures",2016,1365,8185,229173,1258879
0400000US06,06,California,7115,"Independent artists, writers, and performers",2016,12520,16931,606817,4918753
0400000US06,06,California,7121,"Museums, historical sites, and similar institutions",2016,659,18916,167555,727029
0400000US06,06,California,7131,Amusement parks and arcades,2016,318,62461,459363,1861303
0400000US06,06,California,7132,Gambling industries,2016,208,31207,256960,1139484
0400000US06,06,California,7139,Other amusement and recreation industries,2016,6820,148946,723804,3076605
0400000US06,06,California,7211,Traveler accommodation,2016,5905,249969,1950242,8210600
0400000US06,06,California,7212,RV (recreational vehicle) parks and recreational camps,2016,593,5515,31773,169700
0400000US06,06,California,7213,Rooming and boarding houses,2016,223,1079,7187,30263
0400000US06,06,California,7223,Special food services,2016,4395,81188,436024,1976119
0400000US06,06,California,7224,Drinking places (alcoholic beverages),2016,3250,37710,167976,730908
0400000US06,06,California,7225,Restaurants and other eating places,2016,71691,1295719,5924177,25489033
0400000US06,06,California,8111,Automotive repair and maintenance,2016,18840,112338,925326,4039622
0400000US06,06,California,8112,Electronic and precision equipment repair and maintenance,2016,1480,16098,226927,982646
0400000US06,06,California,8113,Commercial and industrial machinery and equipment (except automotive and electronic) repair and maintenance,2016,1791,16003,235983,960310
0400000US06,06,California,8114,Personal and household goods repair and maintenance,2016,2005,7393,57467,255422
0400000US06,06,California,8121,Personal care services,2016,14662,78194,360039,1577361
0400000US06,06,California,8122,Death care services,2016,998,10206,115021,462211
0400000US06,06,California,8123,Drycleaning and laundry services,2016,4125,34379,250898,1072862
0400000US06,06,California,8129,Other personal services,2016,6522,49103,357627,1440263
0400000US06,06,California,8131,Religious organizations,2016,12164,138814,805634,3338614
0400000US06,06,California,8132,Grantmaking and giving services,2016,2504,28645,357821,1486689
0400000US06,06,California,8133,Social advocacy organizations,2016,2088,19705,220916,939806
0400000US06,06,California,8134,Civic and social organizations,2016,2332,30103,155234,688488
0400000US06,06,California,8139,"Business, professional, labor, political, and similar organizations",2016,5029,45172,594370,2468591
0400000US36,36,New York,1131,Timber tract operations,2016,4,4,37,147
0400000US36,36,New York,1132,Forest nurseries and gathering of forest products,2016,1,a,D,D
0400000US36,36,New York,1133,Logging,2016,194,665,6012,24948
0400000US36,36,New York,1141,Fishing,2016,46,97,746,4983
0400000US36,36,New York,1142,Hunting and trapping,2016,5,18,124,500
0400000US36,36,New York,1151,Support activities for crop production,2016,59,804,7067,31798
0400000US36,36,New York,1152,Support activities for animal production,2016,267,1219,9257,41848
0400000US36,36,New York,1153,Support activities for forestry,2016,15,91,1135,4549
0400000US36,36,New York,2111,Oil and gas extraction,2016,38,295,6294,25832
0400000US36,36,New York,2121,Coal mining,2016,1,a,D,D
0400000US36,36,New York,2122,Metal ore mining,2016,3,a,D,D
0400000US36,36,New York,2123,Nonmetallic mineral mining and quarrying,2016,223,2920,34306,175631
0400000US36,36,New York,2131,Support activities for mining,2016,49,568,12177,42998
0400000US36,36,New York,2211,"Electric power generation, transmission and distribution",2016,457,35168,1029133,3750119
0400000US36,36,New York,2212,Natural gas distribution,2016,85,3960,76811,337075
0400000US36,36,New York,2213,"Water, sewage and other systems",2016,91,1197,21956,86650
0400000US36,36,New York,2361,Residential building construction,2016,14819,53262,572822,2663643
0400000US36,36,New York,2362,Nonresidential building construction,2016,2500,39180,733937,3362016
0400000US36,36,New York,2371,Utility system construction,2016,574,14230,241534,1167307
0400000US36,36,New York,2372,Land subdivision,2016,184,971,19212,98207
0400000US36,36,New York,2373,"Highway, street, and bridge construction",2016,472,11083,206196,1223328
0400000US36,36,New York,2379,Other heavy and civil engineering construction,2016,189,5609,123491,509793
0400000US36,36,New York,2381,"Foundation, structure, and building exterior contractors",2016,5152,40603,529390,2605426
0400000US36,36,New York,2382,Building equipment contractors,2016,12449,126779,1977688,8820790
0400000US36,36,New York,2383,Building finishing contractors,2016,8500,45116,549638,2567097
0400000US36,36,New York,2389,Other specialty trade contractors,2016,3592,23577,293369,1594381
0400000US36,36,New York,3111,Animal food manufacturing,2016,50,1242,19383,79814
0400000US36,36,New York,3112,Grain and oilseed milling,2016,29,1313,17985,74100
0400000US36,36,New York,3113,Sugar and confectionery product manufacturing,2016,145,2858,28852,122872
0400000US36,36,New York,3114,Fruit and vegetable preserving and specialty food manufacturing,2016,97,5015,53724,235210
0400000US36,36,New York,3115,Dairy product manufacturing,2016,120,9948,136462,522052
0400000US36,36,New York,3116,Animal slaughtering and processing,2016,143,3197,33548,147051
0400000US36,36,New York,3117,Seafood product preparation and packaging,2016,18,284,3809,22323
0400000US36,36,New York,3118,Bakeries and tortilla manufacturing,2016,1271,19001,131292,561872
0400000US36,36,New York,3119,Other food manufacturing,2016,237,6937,72423,321848
0400000US36,36,New York,3121,Beverage manufacturing,2016,468,8022,81752,370324
0400000US36,36,New York,3122,Tobacco manufacturing,2016,9,291,2835,13825
0400000US36,36,New York,3131,"Fiber, yarn, and thread mills",2016,10,36,229,927
0400000US36,36,New York,3132,Fabric mills,2016,73,2134,22635,94020
0400000US36,36,New York,3133,Textile and fabric finishing and fabric coating mills,2016,68,767,10276,39785
0400000US36,36,New York,3141,Textile furnishings mills,2016,88,1060,10893,46639
0400000US36,36,New York,3149,Other textile product mills,2016,209,2889,22860,105661
0400000US36,36,New York,3151,Apparel knitting mills,2016,33,305,2421,10410
0400000US36,36,New York,3152,Cut and sew apparel manufacturing,2016,907,9457,68084,294942
0400000US36,36,New York,3159,Apparel accessories and other apparel manufacturing,2016,81,1132,8521,36358
0400000US36,36,New York,3161,Leather and hide tanning and finishing,2016,31,533,4977,20411
